"Bias_GP_1","Bias_GP_2","Bias_GP_3","Bias_GP_4","Bias_DR_1","Bias_DR_2","Bias_DR_3","Bias_DR_4","Bias_Lin_1","Bias_Lin_2","Bias_Lin_3","Bias_Lin_4","Bias_Lin01_1","Bias_Lin01_2","Bias_Lin01_3","Bias_Lin01_4","Bias_GRF_1","Bias_GRF_2","Bias_GRF_3","Bias_GRF_4","SE_GP_1","SE_GP_2","SE_GP_3","SE_GP_4","SE_DR_1","SE_DR_2","SE_DR_3","SE_DR_4","SE_Lin_1","SE_Lin_2","SE_Lin_3","SE_Lin_4","SE_Lin01_1","SE_Lin01_2","SE_Lin01_3","SE_Lin01_4","SE_GRF_1","SE_GRF_2","SE_GRF_3","SE_GRF_4","Cover_GP_1","Cover_GP_2","Cover_GP_3","Cover_GP_4","Cover_DR_1","Cover_DR_2","Cover_DR_3","Cover_DR_4","Cover_Lin_1","Cover_Lin_2","Cover_Lin_3","Cover_Lin_4","Cover_Lin01_1","Cover_Lin01_2","Cover_Lin01_3","Cover_Lin01_4","Cover_GRF_1","Cover_GRF_2","Cover_GRF_3","Cover_GRF_4","Cover_Simul_GP_1","Cover_Simul_GP_2","Cover_Simul_GP_3","Cover_Simul_GP_4","Cover_Simul_DR_1","Cover_Simul_DR_2","Cover_Simul_DR_3","Cover_Simul_DR_4","Cover_Simul_Lin_1","Cover_Simul_Lin_2","Cover_Simul_Lin_3","Cover_Simul_Lin_4","Cover_Simul_Lin01_1","Cover_Simul_Lin01_2","Cover_Simul_Lin01_3","Cover_Simul_Lin01_4","Cover_Simul_GRF_1","Cover_Simul_GRF_2","Cover_Simul_GRF_3","Cover_Simul_GRF_4"
-0.18164043862799,0.0565730798129529,-0.15448701432415,-0.16918062633562,-0.0578071666660178,0.152626165812984,-0.147218027965726,0.0628139027750114,-0.223097705846863,0.00566987414002296,-0.156532022509066,-0.182198347655484,-0.18164043862799,0.0565730798129529,-0.15448701432415,-0.16918062633562,-0.0716767274538597,0.0529656454790988,-0.0773240502717119,0.173371757110359,0.186029323954721,0.142211605334073,0.119720223224831,0.193145270531426,0.219384460740247,0.258528732357131,0.181730986414054,0.343516179868945,0.183573205059134,0.117766494913866,0.115698434317718,0.192552974797326,0.186029323954721,0.142211605334073,0.119720223224831,0.193145270531426,0.1651972550796,0.134769457955135,0.127504040842884,0.18951995153571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.173591621469664,-0.127496191908856,-0.0453283804145381,-0.243101897224424,0.0448029898254634,-0.125819554749034,-0.0354578048160379,-0.0154145457127977,-0.167168195788026,-0.126935591352993,-0.0589609624324412,-0.300780109092846,-0.167168195788026,-0.126935591352993,-0.0453283804145381,-0.243101897224424,-0.0498918815105041,-0.151831331987114,-0.0582956131083958,-0.129827452006208,0.175313894642994,0.169327148598529,0.148694576397589,0.197759573912053,0.207674271139106,0.183753182597481,0.20166502926718,0.24270434347444,0.175281403007346,0.1641729830285,0.112696563015689,0.195616105357392,0.175281403007346,0.1641729830285,0.148694576397589,0.197759573912053,0.171881071427095,0.110975698742206,0.111607936527418,0.186655787498731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0574715968877308,-0.123716073310816,-0.162419033009564,-0.321161459871385,0.340504666876292,0.0318304060591819,-0.112387106826479,-0.166897242482729,-0.230162715194767,-0.141882397938909,-0.167449919062941,-0.338050572949238,-0.0574715968877308,-0.123716073310816,-0.162419033009564,-0.321161459871385,0.0798298989224744,-0.112724957054775,-0.17876979347408,-0.341509931056708,0.175778851506525,0.128421285472863,0.140604634075513,0.217678995979741,0.251753757447322,0.356351569283422,0.348909760337039,0.291295027364294,0.16620428213989,0.123572912735001,0.1375183108147,0.216831064452935,0.175778851506525,0.128421285472863,0.140604634075513,0.217678995979741,0.181788651945264,0.129707450341244,0.140241238600135,0.160830488149725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.12714474096902,-0.0765921711712654,-0.0586256167921322,0.162457057905406,0.361599130704155,-0.0399557946579734,0.0561263204860321,0.522126455567806,-0.0487648445189552,-0.118538843627543,-0.0444968213076646,-0.0969194993439506,0.12714474096902,-0.0765921711712654,-0.0444968213076646,0.162457057905406,0.139902870228117,-0.0819730902910845,-0.11368239116058,0.137105351814423,0.183381769676446,0.174117855381552,0.177310379013943,0.214918174393059,0.285453541489993,0.266200871020139,0.211212921432901,0.348827276873971,0.151180800071133,0.11899992692751,0.17656175197918,0.173536581377148,0.183381769676446,0.174117855381552,0.17656175197918,0.214918174393059,0.140540740925098,0.122311672014214,0.140908977189288,0.238558481260369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0666299824435546,0.260224328521656,0.101089755253265,0.0612585645754402,0.0986436330921332,0.424719117498597,0.143165938259658,0.238822044609588,-0.134836961095172,0.145089443004299,0.12387419135481,0.0486893410379485,-0.0666299824435546,0.260224328521656,0.12387419135481,0.0612585645754402,-0.0533018414267628,0.187939555785958,-0.063630793574478,0.251199681614803,0.155276502901517,0.141491104227379,0.192877701018933,0.180158868256797,0.225275976079843,0.249898579435394,0.186493386307952,0.47464358178197,0.147055556828428,0.106575097115269,0.169251420373628,0.177794298026585,0.155276502901517,0.141491104227379,0.169251420373628,0.180158868256797,0.168057704949937,0.127188201961488,0.118592514989983,0.184903832454457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0136270079548342,-0.138213019991232,-0.0604237935673584,-0.0407925163597818,0.463489270413009,0.183901282416269,0.369119373680519,0.030436498913021,0.121283365410752,-0.165263157850579,-0.108014660361486,-0.094974766722949,0.121283365410752,-0.138213019991232,-0.0604237935673584,-0.0407925163597818,0.163904192033215,-0.06618153179678,-0.0750959012286618,-0.10440678076689,0.16396134896309,0.117783089825887,0.123880061126766,0.257434310128764,0.262725954317017,0.396915378376194,0.572893123601175,0.457051543373495,0.149179222511085,0.114041144350813,0.110464649950908,0.183143410266692,0.149179222511085,0.117783089825887,0.123880061126766,0.257434310128764,0.158921702722253,0.120592205941548,0.121897496355126,0.203238112078564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.312727049473791,-0.280790672771345,0.0483624326262369,-0.13714279436969,-0.229605084669244,-0.430790500363313,0.16194602764638,0.12496623252829,-0.390460122763867,-0.229107837214471,-0.0312546844235801,-0.333442330348303,-0.312727049473791,-0.280790672771345,0.0483624326262369,-0.13714279436969,-0.213392447663082,-0.235951875134602,0.106551990465379,0.0103775589238184,0.162246672633747,0.142131047556571,0.126504132470678,0.215825232723596,0.219196461758175,0.202780331047339,0.195445063505783,0.387041807411801,0.140375707008447,0.136861231675607,0.107065161208259,0.152978816173292,0.162246672633747,0.142131047556571,0.126504132470678,0.215825232723596,0.165420893437642,0.136681460894455,0.123565969510129,0.175550899618805,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
-0.270444854395173,-0.13572077315748,-0.311764880859625,-0.395684745441837,0.165875142504723,-0.231778941620481,-0.498644975357113,-0.184220689870879,-0.458790195960854,-0.0977877034966188,-0.284241688451789,-0.496939709121066,-0.270444854395173,-0.13572077315748,-0.311764880859625,-0.395684745441837,-0.0884266974448418,-0.154859854944489,-0.202420009185338,-0.20319837965043,0.23644024596951,0.125287530897226,0.150433344256787,0.198682224877212,0.467922479881619,0.336308465687419,0.352833945302317,0.426422259574856,0.198994796166063,0.0849117723053107,0.144649484884638,0.151001910908878,0.23644024596951,0.125287530897226,0.150433344256787,0.198682224877212,0.229734428887052,0.124873546829845,0.131913791003849,0.176534779878229,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
-0.0711117559668901,-0.202994734760133,-0.104051558741655,-0.41090681986798,0.189301664612107,-0.101175854599714,-0.0589142935432911,-0.2227203879295,0.0368199488482666,-0.25032566691464,-0.107599195512393,-0.439490426640724,0.0368199488482666,-0.202994734760133,-0.104051558741655,-0.41090681986798,-0.105739870290174,-0.112897181520623,-0.0408651698269606,-0.293910391779501,0.228568181594461,0.131895786845105,0.120816342148551,0.184955803143664,0.246510223259859,0.24275310092387,0.224003138458971,0.324175427025022,0.209008118314211,0.112896709882876,0.120027696449527,0.181533470980113,0.209008118314211,0.131895786845105,0.120816342148551,0.184955803143664,0.170734734585013,0.125384530532018,0.127223716423702,0.163338161960462,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0217848990428318,0.2534974144583,0.211507359557778,0.236166102161263,0.164707097309431,0.269219255374666,0.24277550743014,0.281210866591913,-0.0408210302680285,0.249792526329545,0.200718004447775,0.220279848422441,0.0217848990428318,0.2534974144583,0.211507359557778,0.236166102161263,0.0242960835857022,0.0725338088910972,0.113360150505933,0.298134667223577,0.145957367808159,0.123017256066638,0.121645332710713,0.167767285855189,0.318892125492455,0.19030320908831,0.239030555572034,0.300870664604299,0.114374912055002,0.119739453949257,0.108696602802824,0.153610983923931,0.145957367808159,0.123017256066638,0.121645332710713,0.167767285855189,0.157099208544219,0.115575811889225,0.118451609368347,0.179170355940396,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
