"Bias_GP_1","Bias_GP_2","Bias_GP_3","Bias_GP_4","Bias_DR_1","Bias_DR_2","Bias_DR_3","Bias_DR_4","Bias_Lin_1","Bias_Lin_2","Bias_Lin_3","Bias_Lin_4","Bias_Lin01_1","Bias_Lin01_2","Bias_Lin01_3","Bias_Lin01_4","Bias_GRF_1","Bias_GRF_2","Bias_GRF_3","Bias_GRF_4","SE_GP_1","SE_GP_2","SE_GP_3","SE_GP_4","SE_DR_1","SE_DR_2","SE_DR_3","SE_DR_4","SE_Lin_1","SE_Lin_2","SE_Lin_3","SE_Lin_4","SE_Lin01_1","SE_Lin01_2","SE_Lin01_3","SE_Lin01_4","SE_GRF_1","SE_GRF_2","SE_GRF_3","SE_GRF_4","Cover_GP_1","Cover_GP_2","Cover_GP_3","Cover_GP_4","Cover_DR_1","Cover_DR_2","Cover_DR_3","Cover_DR_4","Cover_Lin_1","Cover_Lin_2","Cover_Lin_3","Cover_Lin_4","Cover_Lin01_1","Cover_Lin01_2","Cover_Lin01_3","Cover_Lin01_4","Cover_GRF_1","Cover_GRF_2","Cover_GRF_3","Cover_GRF_4","Cover_Simul_GP_1","Cover_Simul_GP_2","Cover_Simul_GP_3","Cover_Simul_GP_4","Cover_Simul_DR_1","Cover_Simul_DR_2","Cover_Simul_DR_3","Cover_Simul_DR_4","Cover_Simul_Lin_1","Cover_Simul_Lin_2","Cover_Simul_Lin_3","Cover_Simul_Lin_4","Cover_Simul_Lin01_1","Cover_Simul_Lin01_2","Cover_Simul_Lin01_3","Cover_Simul_Lin01_4","Cover_Simul_GRF_1","Cover_Simul_GRF_2","Cover_Simul_GRF_3","Cover_Simul_GRF_4"
-0.126804255459767,-0.00237568760769968,-0.157228528568167,-0.225477693056346,-0.094832252160188,0.0199367039913847,-0.163402865726026,-0.174220195382151,-0.136258488579417,-0.0251157981871248,-0.155558689696612,-0.226765544866478,-0.126804255459767,-0.00237568760769968,-0.157228528568167,-0.225477693056346,-0.160735494673395,-0.0240628823601079,-0.192217027233876,-0.198934003767669,0.109615232536854,0.0796371840053894,0.082439431304057,0.120134681284583,0.131145877882085,0.0850234318575879,0.0850478776575866,0.139469752057895,0.108308246295405,0.0777102220947377,0.0823135603658068,0.120122123693077,0.109615232536854,0.0796371840053894,0.082439431304057,0.120134681284583,0.126018628274375,0.0836501189947523,0.0857152596720964,0.128667462105984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.00904136916237486,-0.0521729646979979,0.135857886745614,-0.159598530711448,-0.025226771210627,-0.0704920692001223,0.141785051574759,-0.119260851099115,-0.00460347733202027,-0.0539916405148215,0.135621334726354,-0.139720867327266,-0.00904136916237486,-0.0539916405148215,0.135857886745614,-0.139720867327266,0.0534749356069062,-0.107187206740985,0.132269639840928,-0.175262324868745,0.128740149124925,0.0787454418051071,0.0767386873303574,0.12774391047432,0.143583502716712,0.0811551710871286,0.0845140923231524,0.128224878975624,0.12797562153151,0.0787153481879466,0.0767266361921958,0.11936377683574,0.128740149124925,0.0787153481879466,0.0767386873303574,0.11936377683574,0.141850874127067,0.0862606220032582,0.0826022010566025,0.126204453170415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0677307338549964,-0.062625931028265,-0.0277451386970383,-0.0925325412259099,-0.0520104593197995,-0.0562219688904338,-0.0298898338809436,-0.13512466804661,-0.0482821691159585,-0.0535681060497912,-0.0317263268500384,-0.152703305156717,-0.0520104593197995,-0.0562219688904338,-0.0298898338809436,-0.13512466804661,-0.0490688996248628,-0.0250625024628626,-0.0392969285763366,-0.127375364234278,0.15474784305466,0.0904018437840622,0.0916523614200074,0.162534931943927,0.140952686816238,0.0825420116558766,0.0811742193239921,0.141930168817504,0.140399549261098,0.0817651375426318,0.0781008837922016,0.139852699674712,0.140952686816238,0.0825420116558766,0.0811742193239921,0.141930168817504,0.137435472212256,0.0850523736532403,0.0846886650944904,0.122115264973373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.113500929508698,-0.0487579819190963,-0.0204026898760906,0.0348673665494188,0.100570927594977,-0.0368507153771518,-0.0430559450348368,0.0515001614757853,0.118050428680768,-0.0444554228763446,-0.0141334363361298,0.0352494701038115,0.113500929508698,-0.0444554228763446,-0.0204026898760906,0.0352494701038115,0.0450343935215338,-0.0846525008170937,-0.0602022241544428,0.0182759381534547,0.154034720897951,0.0740674676021661,0.0798009380175144,0.119215895076091,0.157586337174916,0.0750417421325098,0.081945771282617,0.175739849945052,0.153773440693059,0.0736043051578305,0.0796937014423452,0.119177209029137,0.154034720897951,0.0736043051578305,0.0798009380175144,0.119177209029137,0.148429450512171,0.078663464722466,0.0850228407860042,0.129889033510031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0480465495606317,0.0464795244152543,-0.0333405982539369,0.0133850452064637,0.0514947870625149,0.0363750952938717,-0.0356391359469429,-0.00377990217789315,0.0489497507692731,0.0416084752715191,-0.0333006950413055,-0.00183784498757267,0.0489497507692731,0.0416084752715191,-0.0333405982539369,-0.00183784498757267,0.0851313748044267,0.025814815753876,-0.0626927614929772,-0.0597935446787214,0.119706712416642,0.0814144291678993,0.0779930049719339,0.132647243798759,0.121840892405615,0.0815458131534971,0.0809337298356905,0.127812801010063,0.119396048004266,0.0805577630690362,0.077992132286881,0.127731278423563,0.119396048004266,0.0805577630690362,0.0779930049719339,0.127731278423563,0.128909745895616,0.0840981886787689,0.0885356537663269,0.128863233717655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.245502583092172,0.104510573309785,-0.0317864645213806,-0.104388488741328,-0.225556579219929,0.0922032880389871,-0.0231999708038759,-0.119855057803972,-0.229301764795133,0.102788157280788,-0.0236586744750922,-0.121044891888495,-0.229301764795133,0.102788157280788,-0.0236586744750922,-0.119855057803972,-0.261779547996102,0.0989829601099961,-0.0552834258241464,-0.167099288850424,0.144661052621521,0.0913930355408817,0.0923926397652829,0.151890290155299,0.136725368140316,0.0944928802606113,0.0826673250457864,0.13828825924686,0.136263553714067,0.0913072513835515,0.0826344157931018,0.138215044105852,0.136263553714067,0.0913072513835515,0.0826344157931018,0.13828825924686,0.123885838962099,0.0870352812316522,0.0811124186990381,0.12034888295118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.15662755462406,-0.0958375410713365,-0.0724345100925399,-0.00812030124043384,-0.132253818885913,-0.109981823365405,-0.0535252890700715,0.0738095194983286,-0.165022829410721,-0.116290300023502,-0.0668714986475394,-0.0594647139644058,-0.15662755462406,-0.109981823365405,-0.0668714986475394,-0.00812030124043384,-0.174193209358223,-0.126581036724752,-0.0955312153812744,-0.0145770955424741,0.117953736781747,0.0892620292192184,0.0817549562545003,0.138996301701443,0.135973078157087,0.0804225861274249,0.0838761219395624,0.162703636615328,0.116583286695395,0.0794360952579611,0.0813018859724247,0.134437245191568,0.117953736781747,0.0804225861274249,0.0813018859724247,0.138996301701443,0.133203063895968,0.0802614396002811,0.0864233932474684,0.145327893385458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0922612550781458,-0.0660265494518031,0.0808442693588904,-0.190070939916386,-0.0749021554782918,-0.0994007432000319,0.0683031738742093,-0.194125624463143,-0.0925794198444195,-0.0648775802413142,0.0693778202318198,-0.190070353776044,-0.0922612550781458,-0.0660265494518031,0.0693778202318198,-0.190070939916386,-0.180162202432002,-0.1167804508502,0.0594300229588298,-0.25034063258777,0.123593791132171,0.0789050997920249,0.101383530730258,0.109836056131171,0.18347786768682,0.092292125343478,0.0824331283359512,0.124304119902293,0.123569682000544,0.0788889945595308,0.0822456848517635,0.109836055809009,0.123593791132171,0.0789050997920249,0.0822456848517635,0.109836056131171,0.133894283740537,0.0815674439928253,0.0817427501349361,0.119182563483484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.178694286496226,0.0526133060366134,0.0607312317599347,-0.0916457051339074,-0.191232676263419,0.0375349030556302,0.0655688110835231,-0.0608004742529337,-0.173732416900395,0.0578622197767229,0.0603302043239142,-0.102147054301933,-0.178694286496226,0.0526133060366134,0.0607312317599347,-0.0916457051339074,-0.161869054755331,0.0394524937638887,0.0280387719879869,-0.141582475798387,0.138469790775803,0.0844371140956537,0.0757589361023625,0.139473346269662,0.14306922379483,0.0941765102898233,0.0770424453482855,0.1511582705955,0.138060437488014,0.0836979594909166,0.0757513055947882,0.138631309104866,0.138469790775803,0.0844371140956537,0.0757589361023625,0.139473346269662,0.127544736728784,0.0864988291545825,0.0779979405501916,0.145378992578499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.00216511929991192,-0.0771822071235947,-0.0577113097219148,0.0387902213082856,0.0565168819638,-0.0714508745034566,-0.0705715661258196,-0.0250964892693987,0.0457396986494025,-0.0733634416829748,-0.0618828021638376,0.00247366045747599,0.0457396986494025,-0.0733634416829748,-0.0618828021638376,0.00247366045747599,-0.0181546234093064,-0.101263687854109,-0.101333138391435,-0.0411230725019585,0.166721362979916,0.0842407735268287,0.0879106621764621,0.148462721296194,0.138048397432009,0.0812494372702634,0.0918401365219056,0.143892675803854,0.13635066122258,0.0802229608825488,0.0866989647059905,0.137432248217266,0.13635066122258,0.0802229608825488,0.0866989647059905,0.137432248217266,0.132759030222761,0.0812793912071239,0.0943809565564371,0.130237041949383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
