"Bias_GP_1","Bias_GP_2","Bias_GP_3","Bias_GP_4","Bias_DR_1","Bias_DR_2","Bias_DR_3","Bias_DR_4","Bias_Lin_1","Bias_Lin_2","Bias_Lin_3","Bias_Lin_4","Bias_Lin01_1","Bias_Lin01_2","Bias_Lin01_3","Bias_Lin01_4","Bias_GRF_1","Bias_GRF_2","Bias_GRF_3","Bias_GRF_4","SE_GP_1","SE_GP_2","SE_GP_3","SE_GP_4","SE_DR_1","SE_DR_2","SE_DR_3","SE_DR_4","SE_Lin_1","SE_Lin_2","SE_Lin_3","SE_Lin_4","SE_Lin01_1","SE_Lin01_2","SE_Lin01_3","SE_Lin01_4","SE_GRF_1","SE_GRF_2","SE_GRF_3","SE_GRF_4","Cover_GP_1","Cover_GP_2","Cover_GP_3","Cover_GP_4","Cover_DR_1","Cover_DR_2","Cover_DR_3","Cover_DR_4","Cover_Lin_1","Cover_Lin_2","Cover_Lin_3","Cover_Lin_4","Cover_Lin01_1","Cover_Lin01_2","Cover_Lin01_3","Cover_Lin01_4","Cover_GRF_1","Cover_GRF_2","Cover_GRF_3","Cover_GRF_4","Cover_Simul_GP_1","Cover_Simul_GP_2","Cover_Simul_GP_3","Cover_Simul_GP_4","Cover_Simul_DR_1","Cover_Simul_DR_2","Cover_Simul_DR_3","Cover_Simul_DR_4","Cover_Simul_Lin_1","Cover_Simul_Lin_2","Cover_Simul_Lin_3","Cover_Simul_Lin_4","Cover_Simul_Lin01_1","Cover_Simul_Lin01_2","Cover_Simul_Lin01_3","Cover_Simul_Lin01_4","Cover_Simul_GRF_1","Cover_Simul_GRF_2","Cover_Simul_GRF_3","Cover_Simul_GRF_4"
-0.0398484887508852,-0.204109822696373,-0.0879025345601484,-0.179239791310498,-0.0472247923131142,-0.188661683919859,-0.122062392420662,-0.171312100139097,-0.0508564751960556,-0.197597981972993,-0.119457714794212,-0.174343263661075,-0.0472247923131142,-0.197597981972993,-0.119457714794212,-0.174343263661075,0.0616880952178303,-0.0665423168046033,-0.0349725528624644,-0.210852773298229,0.18478754168999,0.115801840827818,0.104833886183065,0.160816348979874,0.148836798612568,0.116453512344303,0.101019240263374,0.157201066756725,0.143831432999667,0.115059574174508,0.100992573474156,0.154912365873549,0.148836798612568,0.115059574174508,0.100992573474156,0.154912365873549,0.139277142180871,0.0981682134895863,0.0958024328031932,0.154145401885489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0672130476691332,-0.148620157877427,-0.0910846683114941,0.0308070002615741,-0.044599236264845,-0.106852283363339,-0.0554521551127874,0.00856232660440615,-0.054546843231227,-0.14218759659171,-0.08898389272926,0.0195079614979266,-0.054546843231227,-0.14218759659171,-0.08898389272926,0.0195079614979266,-0.0032382057232857,-0.0442158902504958,0.00429783759437607,0.0128913930055665,0.196845510367105,0.106945483926489,0.105764275391622,0.155907145645644,0.193744173973603,0.115068946483875,0.140197591310483,0.155463557601324,0.188645204817333,0.106656080111107,0.105606384485406,0.1485394423856,0.188645204817333,0.106656080111107,0.105606384485406,0.1485394423856,0.162171412736277,0.0990480914204741,0.0963733842948662,0.142513349014342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.133020337820761,-0.186950138859493,-0.0385785181144837,0.374987972793545,-0.0408338155745477,-0.173995799128524,-0.0245511052670812,0.268941431345339,-0.0723310723866759,-0.179715518699426,-0.0270142426569064,0.329752821891088,-0.0723310723866759,-0.179715518699426,-0.0270142426569064,0.329752821891088,-0.0736886304972886,-0.0680273460571271,0.108676717121846,0.332481647242344,0.168886956731803,0.106167669420413,0.109063588768972,0.176642856415868,0.161379422925996,0.103832543677491,0.105667583515982,0.182576548019141,0.158522099457581,0.099818393179799,0.105503474272062,0.16900369856983,0.158522099457581,0.099818393179799,0.105503474272062,0.16900369856983,0.152598054263752,0.0938184966786793,0.0957625921115281,0.156961101071423,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0139585956706656,0.0767572801621121,0.0591567022671349,-0.135802970874745,-0.014101956083728,0.0298885970266094,0.0396314027487936,-0.16421205642374,-0.0140320661471545,-0.00684848458840603,0.0335237896631992,-0.189181621467476,-0.0140320661471545,0.0298885970266094,0.0396314027487936,-0.16421205642374,0.0894574114490088,0.0624404236602136,0.103889010382547,-0.079780061743667,0.172345158142229,0.102697895852206,0.113308469815281,0.163818967169782,0.163213111302806,0.0972344309651312,0.105366979188392,0.150183259274258,0.163213052775737,0.0958809862975938,0.104869786651081,0.14613576284003,0.163213052775737,0.0972344309651312,0.105366979188392,0.150183259274258,0.166569086190299,0.0918014917702927,0.100317733969524,0.145812832293852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.320414178263424,0.0492868498931598,-0.281309094848213,-0.0478688336074518,0.347311808654288,0.065199509180577,-0.291030211318389,0.030659655563388,0.322197731477754,0.0537569437766745,-0.283127088307403,-0.0410575808622934,0.322197731477754,0.0537569437766745,-0.283127088307403,-0.0410575808622934,0.235605739398275,0.229225510219947,-0.213388819488989,0.233933589403128,0.158314129251776,0.10986025597264,0.119367406998579,0.162703382517221,0.176555787023644,0.113607787654628,0.129541048359926,0.189144872479724,0.158216302283052,0.109171671713403,0.118773277475481,0.162442944436304,0.158216302283052,0.109171671713403,0.118773277475481,0.162442944436304,0.171854201080276,0.10639483306131,0.121582842817576,0.151399230552224,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.131784092252945,0.0161833653579397,0.0744585242285438,0.0404383412910421,0.101753134917642,0.0203277333072784,0.0796221954288179,0.0158951236781144,0.0854082595324759,0.0200567912003988,0.0758176581880383,0.0220961079879252,0.101753134917642,0.0200567912003988,0.0758176581880383,0.0220961079879252,0.178699991661991,0.0730898552944597,0.224305106295519,0.0977803010700558,0.184660949003106,0.109049395431359,0.104443636612703,0.162168510399971,0.151886859644554,0.102608376152661,0.111584745239177,0.144138273642275,0.146646419718931,0.102575707003599,0.103357601723248,0.14164454999632,0.151886859644554,0.102575707003599,0.103357601723248,0.14164454999632,0.148692065601373,0.10555146641341,0.0945537929059951,0.124481182186321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.580039815445004,-0.306991624284478,-0.157301431491167,-0.212799711181563,-0.550103414646719,-0.28583880884043,-0.135308626162972,-0.178859415145333,-0.58226422295453,-0.285177382066074,-0.170966375565699,-0.1806866035084,-0.580039815445004,-0.28583880884043,-0.157301431491167,-0.1806866035084,-0.380126008119244,-0.202115869870856,0.0140953546182065,-0.340732752961097,0.15106480446252,0.12376779911133,0.117098254739115,0.185270582668087,0.19103839066486,0.104460006624377,0.136668544171964,0.176876034438352,0.150847079913354,0.104440595789313,0.113389114783441,0.176848120102561,0.15106480446252,0.104460006624377,0.117098254739115,0.176848120102561,0.142086167544197,0.102201395815009,0.102676378833571,0.154273537600608,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1
0.0219317281574658,-0.000905243767331698,-0.101030622414967,0.00220611267371473,-0.0405201384123104,-0.0119583242353892,-0.0870603859270555,0.0125039102075202,-0.00675640802426181,-0.00877736980858412,-0.0864179833030969,0.0112198668358126,-0.00675640802426181,-0.00877736980858412,-0.0870603859270555,0.0112198668358126,0.0541723367051103,0.0991379295795323,0.0429312546968756,-0.0158714100805708,0.181437961089104,0.112065186985208,0.126702644889723,0.176441081061367,0.184149700813131,0.109778844123079,0.120654883291162,0.155595285200456,0.17420021215204,0.109327107633065,0.120642878241618,0.155133889126566,0.17420021215204,0.109327107633065,0.120654883291162,0.155133889126566,0.15653642082835,0.098092592793712,0.0979115752195921,0.141073558343578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.153530800297283,-0.260539056209542,0.418911756200469,0.196880869632691,0.15379858686358,-0.185893074878334,0.375596277876948,0.147050179079327,0.153808557526243,-0.190824367814145,0.391829203813024,0.137449882159448,0.15379858686358,-0.190824367814145,0.391829203813024,0.147050179079327,0.218666604811371,-0.11305445409539,0.410266188569983,0.123775720491065,0.237993101783615,0.107760543514704,0.108269762167237,0.173757964691688,0.154661839692897,0.100420099654816,0.101472083162598,0.154170181568925,0.15452529497376,0.100381830731019,0.0974533314117429,0.153611005751927,0.154661839692897,0.100381830731019,0.0974533314117429,0.154170181568925,0.154339764409418,0.0938594402731586,0.0955299269650581,0.167368042883629,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
-0.31450915751823,-0.104168872172224,-0.0330880719251824,0.200658792022275,-0.230225279977949,-0.0951852564337489,-0.0312555555197997,0.131452567801784,-0.243203091483754,-0.0996502005444525,-0.0315090471251475,0.132980473609354,-0.243203091483754,-0.0996502005444525,-0.0315090471251475,0.132980473609354,-0.210189817006618,-0.0600584020734082,0.0157009529614418,0.18483278697018,0.168954346631999,0.107169587596927,0.12757263914641,0.200149134376504,0.154004287522646,0.107093905270512,0.102137050640539,0.156066187506464,0.153466308109848,0.103919838732691,0.101377574445849,0.156040531116547,0.153466308109848,0.103919838732691,0.101377574445849,0.156040531116547,0.150960687068561,0.0959720131400225,0.0998034707464044,0.149293433715835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
