"Bias_GP_1","Bias_GP_2","Bias_GP_3","Bias_GP_4","Bias_DR_1","Bias_DR_2","Bias_DR_3","Bias_DR_4","Bias_Lin_1","Bias_Lin_2","Bias_Lin_3","Bias_Lin_4","Bias_Lin01_1","Bias_Lin01_2","Bias_Lin01_3","Bias_Lin01_4","Bias_GRF_1","Bias_GRF_2","Bias_GRF_3","Bias_GRF_4","SE_GP_1","SE_GP_2","SE_GP_3","SE_GP_4","SE_DR_1","SE_DR_2","SE_DR_3","SE_DR_4","SE_Lin_1","SE_Lin_2","SE_Lin_3","SE_Lin_4","SE_Lin01_1","SE_Lin01_2","SE_Lin01_3","SE_Lin01_4","SE_GRF_1","SE_GRF_2","SE_GRF_3","SE_GRF_4","Cover_GP_1","Cover_GP_2","Cover_GP_3","Cover_GP_4","Cover_DR_1","Cover_DR_2","Cover_DR_3","Cover_DR_4","Cover_Lin_1","Cover_Lin_2","Cover_Lin_3","Cover_Lin_4","Cover_Lin01_1","Cover_Lin01_2","Cover_Lin01_3","Cover_Lin01_4","Cover_GRF_1","Cover_GRF_2","Cover_GRF_3","Cover_GRF_4","Cover_Simul_GP_1","Cover_Simul_GP_2","Cover_Simul_GP_3","Cover_Simul_GP_4","Cover_Simul_DR_1","Cover_Simul_DR_2","Cover_Simul_DR_3","Cover_Simul_DR_4","Cover_Simul_Lin_1","Cover_Simul_Lin_2","Cover_Simul_Lin_3","Cover_Simul_Lin_4","Cover_Simul_Lin01_1","Cover_Simul_Lin01_2","Cover_Simul_Lin01_3","Cover_Simul_Lin01_4","Cover_Simul_GRF_1","Cover_Simul_GRF_2","Cover_Simul_GRF_3","Cover_Simul_GRF_4"
-0.0352434099347525,-0.0620511783938958,-0.165407731952492,-0.160922470389143,-0.0140648547939672,0.00341239184974551,-0.114951928668533,-0.116333142577528,-0.0184979497784161,-0.0904818461627312,-0.105142331247701,-0.150915384751255,-0.0184979497784161,-0.0620511783938958,-0.114951928668533,-0.150915384751255,0.199512060022458,0.116930516700964,0.0232933515310398,-0.257524685737016,0.180814831430427,0.110828210488055,0.121282645793849,0.162322781755616,0.1611920003869,0.134196874785885,0.106479478924366,0.177560230722809,0.159615375568811,0.108189297016284,0.106047711583646,0.160858300536623,0.159615375568811,0.110828210488055,0.106479478924366,0.160858300536623,0.153447329214775,0.103823683010695,0.0966012494031956,0.175036021674408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.114321561885225,0.0966212689076424,-0.0538725468528971,0.0420893659039006,-0.140622441564407,0.0757724898052581,-0.0643536240242016,0.0483119553992466,-0.135869754761793,0.0859851728581178,-0.0601944580780569,0.0421049442864954,-0.135869754761793,0.0859851728581178,-0.0601944580780569,0.0421049442864954,-0.0859655527970731,0.140466248474189,-0.00596856960677261,0.0304808217426777,0.226524173578708,0.108948578122172,0.107677292038839,0.149638678705118,0.181678808260544,0.108815868114418,0.10631204345821,0.261807138811859,0.179084109942656,0.107235462368279,0.105258262478273,0.149637707315674,0.179084109942656,0.107235462368279,0.105258262478273,0.149637707315674,0.172652322355582,0.104136444320699,0.0987768676260914,0.153835594935501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0540490676539969,0.194968134986554,-0.017713088114687,-0.107357952374498,-0.0744498959453359,0.145325751133232,-0.086664942227784,-0.174557338729865,-0.0976414831554324,0.177398481046748,-0.103998035022487,-0.141563735862875,-0.0744498959453359,0.177398481046748,-0.086664942227784,-0.141563735862875,0.0167012381704978,0.234426733511221,-0.0303853310526681,-0.179622106738253,0.200810981252443,0.10243545565051,0.107906236093623,0.161050332812429,0.167420851567384,0.10456582993232,0.10000989730525,0.160954447048614,0.152236529837635,0.101508343843656,0.0996641465373822,0.15966753163719,0.167420851567384,0.101508343843656,0.10000989730525,0.15966753163719,0.142975466489852,0.0987299961234774,0.0928886761333996,0.141866677394068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0308815692550728,0.138669033763214,-0.134605027679948,0.138519441675217,0.0853405146440984,0.219204324954965,-0.126413470422429,0.114104959435543,0.0624802005579965,0.155981076445494,-0.126200701877679,0.121939232369602,0.0624802005579965,0.155981076445494,-0.126413470422429,0.121939232369602,0.0538074300840219,0.344512102053971,0.0154175702326498,0.119817972156383,0.194462808607323,0.106384574424853,0.117336652767904,0.170437634291804,0.17909081183773,0.114703605424314,0.103473202618091,0.153393984845823,0.160522795732553,0.105681569084867,0.103463715390286,0.148132603339422,0.160522795732553,0.105681569084867,0.103473202618091,0.148132603339422,0.158627687450753,0.0977553496238404,0.0966727392551064,0.146125025957426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0.227214597678717,-0.0551606377569606,-0.106405413204947,0.0276786217150999,0.261743355151073,-0.0457957218876655,-0.104831398666565,0.0436821544708008,0.24566770317727,-0.0610410855184285,-0.104750453565337,0.0468465249005841,0.24566770317727,-0.0551606377569606,-0.104831398666565,0.0436821544708008,0.450519976894777,0.0931363851813722,0.0127665608016094,0.19478163722671,0.152585894265319,0.114725740001362,0.107657708337826,0.177897268470007,0.151651608833605,0.123365502537298,0.0982014715661481,0.162913425313737,0.148672084522115,0.113147930401372,0.0981777009924892,0.162473719840116,0.148672084522115,0.114725740001362,0.0982014715661481,0.162913425313737,0.144527816915852,0.0955718487329146,0.094651896518787,0.163815900581698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
-0.115689835588983,-0.295946697573892,0.00558598611611805,-0.0546751869745024,-0.109807949968332,-0.285566417746266,0.0107459867399327,-0.0981815231297705,-0.112550755887598,-0.291250397230087,0.00997534072517303,-0.122671166327232,-0.112550755887598,-0.291250397230087,0.00997534072517303,-0.0981815231297705,0.0134710964652407,-0.0816568404003326,0.162288292236781,0.0312452428232839,0.175333949518637,0.107905658910993,0.107108051204983,0.221410761248151,0.174487224675866,0.108245085135618,0.104452132839497,0.189120773801709,0.171725863883309,0.107171831461683,0.104366550173011,0.183822804396791,0.171725863883309,0.107171831461683,0.104366550173011,0.189120773801709,0.156932793462487,0.0988684022751036,0.098127038343136,0.148735125163959,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
-0.162567814826938,0.145077776164046,-0.00886587798212801,-0.0544138678334432,-0.115955101284381,0.107160618766224,0.0134013633438508,-0.00968796243844849,-0.148078276086246,0.106625329785991,0.0452339178490999,0.0166780578145205,-0.148078276086246,0.107160618766224,0.0134013633438508,-0.00968796243844849,-0.0726045029226536,0.245574371459796,0.113619199015398,0.0625894678973959,0.159456184409052,0.11962721560446,0.124701450229282,0.223035247261342,0.164761610722624,0.103099043970955,0.113353419278359,0.210349638976771,0.158072500047423,0.103095583527818,0.106856914495698,0.208255074602318,0.158072500047423,0.103099043970955,0.113353419278359,0.210349638976771,0.147277147733889,0.0951623124056462,0.0988050903900218,0.152095193430726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
-0.210723842331187,0.135383616858511,0.0773912711133371,0.09267162053006,-0.157100720129636,0.137117895202314,0.0870393069448956,0.0552226080819731,-0.151061247456254,0.137813361816977,0.102374289326356,0.0648760511290443,-0.157100720129636,0.137117895202314,0.0870393069448956,0.0648760511290443,-0.0241111342776872,0.252640500534469,0.246880276733913,0.159263313991342,0.154100349453448,0.106729134794805,0.14901181441254,0.176942955848838,0.144894690261763,0.0989521524111572,0.126193619289756,0.173875258871745,0.144796322959508,0.0982282224390108,0.110129347951642,0.173450254079362,0.144894690261763,0.0989521524111572,0.126193619289756,0.173450254079362,0.13924792597333,0.0900887420150346,0.0937455094054735,0.147364239013775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
-0.198615965621837,-0.230739624299178,-0.206770580524128,-0.152642456989933,-0.200457166065493,-0.261977081928216,-0.206199104137542,-0.265023267563913,-0.198738254349666,-0.254694876798235,-0.20648876492961,-0.192063944365993,-0.198738254349666,-0.254694876798235,-0.20648876492961,-0.192063944365993,-0.296767945964979,-0.20005362265893,-0.12616003987232,-0.326195512858315,0.154832900218995,0.112163062833136,0.110061518108804,0.1972116519909,0.218707326414945,0.0975822923212479,0.110180947934417,0.271792099866428,0.154440443919366,0.0959734931941875,0.107923978708859,0.156428737197206,0.154440443919366,0.0959734931941875,0.107923978708859,0.156428737197206,0.14456948006269,0.0919335361847018,0.102643247732408,0.151629432195337,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
0.00980909597943591,0.0386929674331886,-0.0312009286831492,-0.238846761795307,-0.0646922714038629,0.0119645488296203,-0.0429780688671755,-0.211791927675541,0.0709037027249084,0.0614368738745539,-0.0393380850919347,-0.254384377387514,0.00980909597943591,0.0386929674331886,-0.0393380850919347,-0.238846761795307,0.0753595010279275,0.158971091534194,0.0680263234958571,-0.0785420694673225,0.175986642279134,0.113949953733387,0.105781753934938,0.15020573639793,0.18481169997811,0.138403277524488,0.104786892779863,0.166927845925246,0.173667102398526,0.10644644648929,0.104536536880192,0.147471025489116,0.175986642279134,0.113949953733387,0.104536536880192,0.15020573639793,0.151667327824191,0.0932443859696783,0.0892959930676706,0.138691140850529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
