"Bias_GP_1","Bias_GP_2","Bias_GP_3","Bias_GP_4","Bias_DR_1","Bias_DR_2","Bias_DR_3","Bias_DR_4","Bias_Lin_1","Bias_Lin_2","Bias_Lin_3","Bias_Lin_4","Bias_Lin01_1","Bias_Lin01_2","Bias_Lin01_3","Bias_Lin01_4","Bias_GRF_1","Bias_GRF_2","Bias_GRF_3","Bias_GRF_4","SE_GP_1","SE_GP_2","SE_GP_3","SE_GP_4","SE_DR_1","SE_DR_2","SE_DR_3","SE_DR_4","SE_Lin_1","SE_Lin_2","SE_Lin_3","SE_Lin_4","SE_Lin01_1","SE_Lin01_2","SE_Lin01_3","SE_Lin01_4","SE_GRF_1","SE_GRF_2","SE_GRF_3","SE_GRF_4","Cover_GP_1","Cover_GP_2","Cover_GP_3","Cover_GP_4","Cover_DR_1","Cover_DR_2","Cover_DR_3","Cover_DR_4","Cover_Lin_1","Cover_Lin_2","Cover_Lin_3","Cover_Lin_4","Cover_Lin01_1","Cover_Lin01_2","Cover_Lin01_3","Cover_Lin01_4","Cover_GRF_1","Cover_GRF_2","Cover_GRF_3","Cover_GRF_4","Cover_Simul_GP_1","Cover_Simul_GP_2","Cover_Simul_GP_3","Cover_Simul_GP_4","Cover_Simul_DR_1","Cover_Simul_DR_2","Cover_Simul_DR_3","Cover_Simul_DR_4","Cover_Simul_Lin_1","Cover_Simul_Lin_2","Cover_Simul_Lin_3","Cover_Simul_Lin_4","Cover_Simul_Lin01_1","Cover_Simul_Lin01_2","Cover_Simul_Lin01_3","Cover_Simul_Lin01_4","Cover_Simul_GRF_1","Cover_Simul_GRF_2","Cover_Simul_GRF_3","Cover_Simul_GRF_4"
-0.0352434099347525,-0.0620511783938958,-0.165407731952492,-0.160922470389143,-0.0140648547939672,0.00341239184974551,-0.114951928668533,-0.116333142577528,-0.0368418712003158,-0.00865893703670517,-0.126243435852884,-0.135867514950405,-0.0352434099347525,-0.00865893703670517,-0.126243435852884,-0.135867514950405,0.124534550539633,0.0437105758043841,-0.146503853063695,-0.229134307795724,0.181101572450475,0.139577775485468,0.143300369747694,0.200894487222218,0.210138409667945,0.132161428262974,0.135392398709536,0.196468938049951,0.180946268912934,0.131750065835173,0.134652508879798,0.18940424141184,0.181101572450475,0.131750065835173,0.134652508879798,0.18940424141184,0.178424653410056,0.130133903990919,0.135004643806162,0.189626348086161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.114321561885225,0.0966212689076424,-0.0538725468528971,0.0420893659039006,-0.140622441564407,0.0757724898052581,-0.0643536240242016,0.0483119553992466,-0.133208226970845,0.0829237111985759,-0.0596767784762393,0.0420993926666644,-0.133208226970845,0.0829237111985759,-0.0596767784762393,0.0420993926666644,-0.157730663082725,0.0822454745308927,-0.0560744813227102,-0.0115189114138206,0.250361877271535,0.149066722945535,0.147460034371718,0.165579499310975,0.217197279641764,0.146269218126747,0.146332887227143,0.279211290673392,0.210593636777731,0.145207118273621,0.144223193338118,0.165579101752848,0.210593636777731,0.145207118273621,0.144223193338118,0.165579101752848,0.202168354570832,0.142325597936183,0.137518352802861,0.187817755530459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0540490676539969,0.194968134986554,-0.017713088114687,-0.107357952374498,-0.0744498959453359,0.145325751133232,-0.086664942227784,-0.174557338729865,-0.0981265362908197,0.160727039431217,-0.088233478554953,-0.100450893142709,-0.0744498959453359,0.160727039431217,-0.086664942227784,-0.107357952374498,-0.0386673460029721,0.211037711710768,-0.0990842678006444,-0.244897193712059,0.225832167711045,0.14165163910646,0.141358223862948,0.170827759714761,0.182758346743568,0.138801935922854,0.135179500605752,0.178710370271094,0.162058358623125,0.138069841773426,0.135176372424029,0.170757074321085,0.182758346743568,0.138069841773426,0.135179500605752,0.170827759714761,0.152242327277778,0.140139104534165,0.12638186380737,0.152442828316967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0308815692550728,0.138669033763214,-0.134605027679948,0.138519441675217,0.0853405146440984,0.219204324954965,-0.126413470422429,0.114104959435543,0.0610898371250259,0.265371888490755,-0.129088354487981,0.115951004149306,0.0610898371250259,0.219204324954965,-0.129088354487981,0.115951004149306,0.0208004799459021,0.219288906891841,-0.123235076414252,0.0983716237054113,0.232127083121113,0.195733883752015,0.148793901634004,0.180780069284485,0.230679727953044,0.150222730891527,0.146904854786104,0.169411547806159,0.228032799847123,0.141973140307581,0.146319331671447,0.169332382440548,0.228032799847123,0.150222730891527,0.146319331671447,0.169332382440548,0.228095124504468,0.146991275432305,0.138383703503524,0.182546413147255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.227214597678717,-0.0551606377569606,-0.106405413204947,0.0276786217150999,0.261743355151073,-0.0457957218876655,-0.104831398666565,0.0436821544708008,0.232233060978832,-0.0493346612649563,-0.10582791798345,0.0392236453895018,0.232233060978832,-0.0493346612649563,-0.10582791798345,0.0392236453895018,0.338806591699932,0.0186130657324106,-0.0946538879939332,0.0691637810018439,0.172428612597503,0.13565275748328,0.141737355071782,0.20548627910724,0.178530115301113,0.134059039865023,0.145799160881057,0.203225653586301,0.172243589520462,0.133118275434224,0.139638539259049,0.202826817406067,0.172243589520462,0.133118275434224,0.139638539259049,0.202826817406067,0.180306854287177,0.125307896866291,0.131563083799024,0.200946479805374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.115689835588983,-0.295946697573892,0.00558598611611805,-0.0546751869745024,-0.109807949968332,-0.285566417746266,0.0107459867399327,-0.0981815231297705,-0.111781300943789,-0.294342690105456,0.00893073282745704,-0.116808196685644,-0.111781300943789,-0.294342690105456,0.00893073282745704,-0.0981815231297705,-0.0848259363779875,-0.240262744957343,0.0654435404871725,-0.145161482786433,0.217133915011036,0.150734764164828,0.150332054307952,0.258272193700837,0.21229632668509,0.154668639179889,0.148621948685979,0.218570981700843,0.210615815984786,0.150596980753302,0.147902093781666,0.214251888010923,0.210615815984786,0.150596980753302,0.147902093781666,0.218570981700843,0.206559561530435,0.142835255531597,0.137194422183439,0.194542194633308,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.162567814826938,0.145077776164046,-0.00886587798212801,-0.0544138678334432,-0.115955101284381,0.107160618766224,0.0134013633438508,-0.00968796243844849,-0.124494449107415,0.119220845046541,0.0149713999189101,-0.0195152710408231,-0.124494449107415,0.119220845046541,0.0134013633438508,-0.0195152710408231,-0.116680049862521,0.142558799780393,0.035186626070727,-0.00853096153485811,0.272827092861123,0.143325677783413,0.15853177690811,0.241866906355639,0.172133796797978,0.13993896028784,0.147851482540363,0.192016160742251,0.165096294258793,0.138982671853328,0.147803259147067,0.187102529469681,0.165096294258793,0.138982671853328,0.147851482540363,0.187102529469681,0.167554840837793,0.143219802403103,0.152278403495608,0.198639855547816,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.210723842331187,0.135383616858511,0.0773912711133371,0.09267162053006,-0.157100720129636,0.137117895202314,0.0870393069448956,0.0552226080819731,-0.121815827154464,0.137939884125065,0.0975227470784399,0.0581840232282118,-0.157100720129636,0.137117895202314,0.0870393069448956,0.0581840232282118,-0.169272237389754,0.0849672681519615,0.0783675949775857,0.00112478560146001,0.190055048382386,0.156464860509532,0.183100765970021,0.203525235582097,0.168089722893755,0.137545453547216,0.155403638764843,0.197420436641758,0.163656506010888,0.135193419570618,0.143742211025877,0.197374382118896,0.168089722893755,0.137545453547216,0.155403638764843,0.197374382118896,0.171220747977891,0.128727410002355,0.132000521989106,0.172893580869701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.198615965621837,-0.230739624299178,-0.206770580524128,-0.152642456989933,-0.200457166065493,-0.261977081928216,-0.206199104137542,-0.265023267563913,-0.199439252504951,-0.261074817252506,-0.206376236008,-0.219550513404996,-0.199439252504951,-0.261074817252506,-0.206376236008,-0.219550513404996,-0.349408036829696,-0.260601060614657,-0.200927544178922,-0.361107907324394,0.22012450969706,0.151067355949932,0.148219593350834,0.290780674231109,0.239802697996495,0.123309068079173,0.144871253486585,0.241149965886114,0.177019789137362,0.123281720343405,0.144012598800745,0.188393027081241,0.177019789137362,0.123281720343405,0.144012598800745,0.188393027081241,0.185015917787087,0.124874302523374,0.149643447385734,0.17773978091808,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.00980909597943591,0.0386929674331886,-0.0312009286831492,-0.238846761795307,-0.0646922714038629,0.0119645488296203,-0.0429780688671755,-0.211791927675541,0.0262202041566235,0.0583203659060312,-0.028964614423854,-0.248395480107991,0.00980909597943591,0.0386929674331886,-0.0312009286831492,-0.238846761795307,-0.0805596551468708,0.0075531978968626,-0.068275064595579,-0.189819411208203,0.205092755951145,0.14732511404494,0.146799191320751,0.153530883056063,0.210936433442034,0.168792141866729,0.153386762800535,0.169230585473486,0.204893019347982,0.142205414220426,0.146623074320453,0.152321081766578,0.205092755951145,0.14732511404494,0.146799191320751,0.153530883056063,0.18433706937275,0.136491288430984,0.130671153293541,0.161016507915263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
