"Bias_GP_1","Bias_GP_2","Bias_GP_3","Bias_GP_4","Bias_DR_1","Bias_DR_2","Bias_DR_3","Bias_DR_4","Bias_Lin_1","Bias_Lin_2","Bias_Lin_3","Bias_Lin_4","Bias_Lin01_1","Bias_Lin01_2","Bias_Lin01_3","Bias_Lin01_4","Bias_GRF_1","Bias_GRF_2","Bias_GRF_3","Bias_GRF_4","SE_GP_1","SE_GP_2","SE_GP_3","SE_GP_4","SE_DR_1","SE_DR_2","SE_DR_3","SE_DR_4","SE_Lin_1","SE_Lin_2","SE_Lin_3","SE_Lin_4","SE_Lin01_1","SE_Lin01_2","SE_Lin01_3","SE_Lin01_4","SE_GRF_1","SE_GRF_2","SE_GRF_3","SE_GRF_4","Cover_GP_1","Cover_GP_2","Cover_GP_3","Cover_GP_4","Cover_DR_1","Cover_DR_2","Cover_DR_3","Cover_DR_4","Cover_Lin_1","Cover_Lin_2","Cover_Lin_3","Cover_Lin_4","Cover_Lin01_1","Cover_Lin01_2","Cover_Lin01_3","Cover_Lin01_4","Cover_GRF_1","Cover_GRF_2","Cover_GRF_3","Cover_GRF_4","Cover_Simul_GP_1","Cover_Simul_GP_2","Cover_Simul_GP_3","Cover_Simul_GP_4","Cover_Simul_DR_1","Cover_Simul_DR_2","Cover_Simul_DR_3","Cover_Simul_DR_4","Cover_Simul_Lin_1","Cover_Simul_Lin_2","Cover_Simul_Lin_3","Cover_Simul_Lin_4","Cover_Simul_Lin01_1","Cover_Simul_Lin01_2","Cover_Simul_Lin01_3","Cover_Simul_Lin01_4","Cover_Simul_GRF_1","Cover_Simul_GRF_2","Cover_Simul_GRF_3","Cover_Simul_GRF_4"
-0.273898001348117,-0.0802991056313962,-0.0445306296508354,0.0597916666557088,0.384361024054683,0.0469399671101633,0.212280830438082,0.590182945377534,-0.356799360450848,-0.0919627058385704,-0.100244799801408,0.119326311639985,-0.273898001348117,-0.0802991056313962,-0.0445306296508354,0.119326311639985,-0.301864675804122,0.0735946042058189,0.0277083367744324,0.305099758049734,0.164727976465655,0.107416769510093,0.148094901218791,0.216942567503326,0.545705446631747,0.701941878940904,0.703852018260914,0.307778959578776,0.153967961474015,0.0901193312119061,0.0799432764599101,0.215150424046758,0.164727976465655,0.107416769510093,0.148094901218791,0.215150424046758,0.166524131059678,0.106102854514415,0.101475941380271,0.170971370301882,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000635329696528908,0.0975921020949653,-0.0221168996670236,-0.241390048728936,0.206318421682515,0.216477230029978,0.0807444983403993,-0.12813484017131,-0.131523424937471,0.00917153095036194,-0.0796019509669148,-0.297243978394358,0.000635329696528908,0.0975921020949653,-0.0221168996670236,-0.241390048728936,0.0406229297105927,0.049432830086666,-0.0126207104567504,-0.218592164946677,0.173143826572404,0.0959276715448924,0.100668096460903,0.181034505910281,0.238483164463362,0.159838453529346,0.157993921385631,0.347919477581035,0.158491285854139,0.0746130146831979,0.0891471369159177,0.148205261041708,0.173143826572404,0.0959276715448924,0.100668096460903,0.181034505910281,0.1674339249746,0.0995236422926135,0.111232235982786,0.151532730237084,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0477734887966181,-0.207171508436959,-0.120895594848438,-0.0590211988555571,-0.0868812308164324,-0.149553566877341,0.0170820954197828,0.11539742834401,-0.0279651857109109,-0.284860942243714,-0.114309660621897,-0.115396982533596,-0.0477734887966181,-0.207171508436959,-0.114309660621897,-0.0590211988555571,0.0129397303767476,-0.16743692702349,-0.145115933645707,0.0094250560889515,0.154869417197368,0.249816899348086,0.122566223951796,0.16099295239516,0.342767550765279,0.403941676344002,0.195273102886176,0.279200297225152,0.109853476516492,0.113375489796371,0.122328542827545,0.150389515855209,0.154869417197368,0.249816899348086,0.122328542827545,0.16099295239516,0.149170450812342,0.107040475167915,0.115935538668966,0.186834474891815,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
0.0413899097147861,0.105993867413094,0.0200492576714577,0.230408171970472,0.40507009241937,0.23563385282537,0.130469133385329,0.529898061414646,-0.12688416418939,0.0431913714842367,0.0172421542413645,0.161502945498709,0.0413899097147861,0.105993867413094,0.0200492576714577,0.230408171970472,0.096270934713266,0.0946189721234976,-0.100821936233068,0.273301309281697,0.166578463018465,0.0962542348697056,0.115293800229413,0.16769143719014,0.267987033386569,0.170408863361372,0.163343198680977,0.438318165397284,0.151156487259826,0.083113668560596,0.115258085936009,0.14891226013052,0.166578463018465,0.0962542348697056,0.115293800229413,0.16769143719014,0.15549288229364,0.0975210211877534,0.0991819289656426,0.154954232443645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.135890633678831,-0.0011430900546574,-0.0436690960952364,-0.141434295825876,0.0991222523391604,0.0544550979554459,0.0076639545658006,0.044285550099298,-0.185582419078597,-0.028734936593181,-0.0367966266581421,-0.179411885343233,-0.135890633678831,-0.0011430900546574,-0.0367966266581421,-0.141434295825876,0.0188898582474204,0.0609985441740024,0.079656932701847,0.0423319262664787,0.148058109131787,0.0915814146750816,0.136667922961133,0.176624686015349,0.27506680762335,0.158759356340945,0.187064921092622,0.38983595950691,0.142241478221593,0.0794258277513818,0.135198952083503,0.166168285705334,0.148058109131787,0.0915814146750816,0.135198952083503,0.176624686015349,0.145607627251633,0.0987865964094263,0.10651959137881,0.178465877848635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
