"SSIndex","OR1","OR0","OR","ORX","PS"
2,58.7709770658978,56.7802857556384,58.7709770658978,58.5509760931173,0.884704470962008
2,62.2247804144537,60.2752521647255,62.2247804144537,62.021044023722,0.903851643268226
2,56.9747973231991,55.013924462115,56.9747973231991,56.4223040621741,0.79434127643753
2,54.2679751526866,52.3281841754185,54.2679751526866,53.9885980706655,0.815673320932111
2,63.4716680959037,61.5265714467889,63.4716680959037,62.402820007528,0.925576217478996
2,55.2671556164026,53.3279027996333,55.2671556164026,55.2556173592749,0.771381395218119
2,52.4557086845791,50.5031565283293,52.4557086845791,52.0560461625918,0.710117537556481
2,63.7741707864638,61.80350593001,63.7741707864638,62.5726135891583,0.948077476257003
2,50.1724288262431,48.1763425122779,50.1724288262431,49.3851192089124,0.690127074588707
2,59.9119216676988,57.9238914709541,59.9119216676988,59.579328370282,0.881683878918856
2,58.6096681669931,56.6098285368173,58.6096681669931,57.6535781701263,0.812457680951961
2,59.2557940475157,57.310917859237,59.2557940475157,59.3121644522296,0.939726311328587
2,51.6483096022306,49.6759124513036,51.6483096022306,51.1644453918709,0.663034141909065
2,55.5787703380281,53.6458257065083,55.5787703380281,55.2503688255786,0.812513931686457
1,45.7319019826118,45.3854926394207,45.7319019826118,44.9270369685764,0.498877931786599
1,55.3584240375161,54.7851537917108,55.3584240375161,55.1291590891834,0.846720535927007
1,44.843380363629,44.2847437946572,44.2847437946572,44.3968601105167,0.517451830123045
1,42.9758474873614,42.7678624007883,42.9758474873614,42.8542779537379,0.695603358458366
1,49.7158716644056,48.9728397760827,49.7158716644056,48.988841685132,0.709593604078755
1,54.8670425018734,54.0759341792745,54.8670425018734,54.8739281704564,0.733034500813568
1,48.4564342853775,48.0614365911399,48.4564342853775,47.8096752080687,0.630375836240117
1,52.9668598449297,51.9041148917827,52.9668598449297,52.5236124338789,0.76767655191134
1,47.9923452863794,48.1349988946126,48.1349988946126,48.2021692069498,0.717201181341497
1,47.5496900220266,46.8418357605434,47.5496900220266,47.6148396562039,0.769520380640369
1,48.684717994083,48.4361234008113,48.684717994083,47.399981580858,0.672793864181298
1,49.904234627466,48.7989503724033,49.904234627466,49.309600795925,0.66298652050118
1,50.9099893081348,50.0540766352352,50.9099893081348,50.4446152287893,0.651547938415569
1,48.4119598228469,48.224339831593,48.224339831593,47.1747902804154,0.662460503447946
1,48.4223692561056,48.1053948125227,48.4223692561056,48.5028997651395,0.678177347939244
1,52.1501818290755,51.6253497771176,52.1501818290755,51.8761106513083,0.786535472708222
1,53.686031692385,52.9292305462843,53.686031692385,53.0834545001494,0.767835172785545
1,48.9710907534955,48.3933304650397,48.9710907534955,48.4713788089482,0.621691386208185
1,48.3691820383379,47.9415572079798,48.3691820383379,48.0766859328572,0.638891007893311
1,52.0662021168927,51.1856488969897,51.1856488969897,51.2425203126533,0.603173569984484
1,48.1943540279422,48.0335599174725,48.1943540279422,48.4847578068755,0.803373034331956
1,49.1648587084671,48.3125590214298,49.1648587084671,49.1254844856494,0.676882777306247
1,47.7005955270092,46.8694331534353,47.7005955270092,47.1948563831933,0.566652641317667
1,48.3196293564073,47.7656088752763,48.3196293564073,47.3550263419334,0.579989074218972
1,40.9000309301,40.1157067379538,40.1157067379538,40.9209611098898,0.640076800452512
1,51.8910726786381,51.1963447328859,51.8910726786381,50.5953083193721,0.682828484479401
1,48.8226021961882,48.3774549451273,48.8226021961882,48.3375436871444,0.632479636664635
1,45.8863882783874,46.1026924100836,46.1026924100836,45.3039650667886,0.688650583251099
1,46.9200841958675,46.6521501233336,46.9200841958675,46.9460886349827,0.614441881587757
1,47.773283469194,47.578845077009,47.773283469194,47.6226721544513,0.699180986542086
1,50.5510936876467,49.5803504154882,50.5510936876467,50.4228002437984,0.737828775148708
1,46.0897965595742,45.4051957975234,45.4051957975234,45.5550599883397,0.577152397790925
1,50.8013427513506,50.5351644262276,50.5351644262276,50.6543992536477,0.825256676919824
1,46.8423424179281,46.8944066925082,46.8423424179281,45.956829608041,0.656543497233769
1,44.7340111592086,44.3621282433627,44.3621282433627,44.3350970697864,0.724196355323391
1,51.8118000757419,50.927400761727,51.8118000757419,51.2547074209963,0.721372671083593
1,43.8957331428776,43.3896184682317,43.8957331428776,44.0110975811145,0.689490956253485
1,47.142293649273,46.4365036281332,46.4365036281332,46.7767965678989,0.673664080638079
1,39.8614863631915,39.2572605052165,39.8614863631915,40.2633013388662,0.615862614437111
1,41.7951145918905,40.9356275305674,40.9356275305674,41.7561615113177,0.827092411474758
1,44.3717348316587,44.015650565812,44.3717348316587,43.9584751380146,0.71279928628838
1,42.5283735676186,42.3014606493955,42.5283735676186,42.1298256336211,0.722831142562335
1,47.2203620033608,46.8716960012547,47.2203620033608,47.2339934877572,0.819069086669021
1,50.5510936876467,49.5803504154882,50.5510936876467,50.4228002437984,0.737828775148708
2,48.2960876369171,46.2919536612992,48.2960876369171,47.6347635384667,0.571827169871256
2,52.567604401875,50.6176069372002,52.567604401875,52.2446515083982,0.716324994691023
2,51.5452155081232,49.5136517346936,49.5136517346936,50.5617058403226,0.65273260876492
2,53.5466972829155,51.5746512893467,53.5466972829155,52.3496077035193,0.723316391818431
2,45.7944269649759,43.6320468511129,45.7944269649759,44.7725988983689,0.442676329469346
2,48.2023719568623,46.1615626197073,46.1615626197073,48.1973879743016,0.675610272365989
2,47.3680697196116,45.2737164686458,45.2737164686458,46.4599297591684,0.573329994406085
2,53.0048654640722,50.99030304416,53.0048654640722,52.3341869936961,0.689024323636463
2,45.825490614097,43.6708581074567,45.825490614097,45.4302074395829,0.516345349744784
2,45.1254949161185,42.9691695832663,45.1254949161185,44.4580797537347,0.46968805510753
2,50.6847951984264,48.6527616339209,50.6847951984264,49.7273355036944,0.593757649184586
2,49.8711029098913,47.80566058013,47.80566058013,48.7244653650959,0.590380313497658
2,49.7120314176417,47.6168143535013,49.7120314176417,48.5447058572268,0.558773652792035
2,42.6649798615494,40.4913576675082,40.4913576675082,42.5708108467028,0.497729156481269
2,52.1013912489828,50.0745856495418,52.1013912489828,51.007872031259,0.554080576014645
2,48.2254243158601,46.1322415798108,46.1322415798108,47.3937566845935,0.515766516245972
2,42.0321826908917,39.8289554379249,39.8289554379249,42.0451676739094,0.471895074447744
2,40.2495136744324,38.0352510035784,38.0352510035784,39.9477719112864,0.446202803028552
2,47.3119983462975,45.2545203194599,47.3119983462975,46.8627500109676,0.577444592913505
2,43.970732069427,41.7967666825943,43.970732069427,43.0860873861216,0.485792446698212
2,41.2412503444616,38.9644062124094,38.9644062124094,41.143064615208,0.428883847124877
2,38.5370236255607,36.2461502889925,38.5370236255607,38.4246099186031,0.35938691851716
2,54.0558200470926,52.0838744425615,54.0558200470926,53.1579523091455,0.739575572774597
2,51.519920895291,49.5377662783596,51.519920895291,50.8950742305415,0.72109774936198
2,56.9888181983217,55.0681365775693,56.9888181983217,56.5375987881626,0.808267204305888
2,52.8446743143148,50.8736819495255,52.8446743143148,52.6201185583108,0.811758437423521
2,56.9273649638009,54.9367039123988,54.9367039123988,56.5624383356644,0.838577164937619
2,53.0077181097261,51.02403376885,53.0077181097261,52.5014065573704,0.773756127287452
2,50.4317136182648,48.4515810437504,48.4515810437504,49.8678376494642,0.657216593017546
2,56.3884061802146,54.4217419287328,56.3884061802146,56.0993256812135,0.789414513808294
2,46.7554225971007,44.599237400973,44.599237400973,45.4860876157005,0.44403694233257
2,58.3508531586023,56.3850972819321,58.3508531586023,57.8050833144117,0.86643085102981
2,48.5857939319761,46.5004546856345,48.5857939319761,47.7557098136211,0.51451315597651
2,53.6808449204071,51.6683214232946,53.6808449204071,52.7783947886777,0.790302376383453
2,48.7156311250557,46.6312536100851,48.7156311250557,47.7645866074432,0.574876023215311
2,53.4704510559841,51.4639618083201,53.4704510559841,52.8853134460303,0.767791746546277
2,58.6018890993466,56.6893664287794,58.6018890993466,58.591254016249,0.880134308380854
2,53.3425382180058,51.3237563073893,53.3425382180058,52.2446538679252,0.676717477248044
2,47.7328464382808,45.6292461418411,47.7328464382808,46.535660887932,0.490331471421179
2,50.1917369209716,48.2214563902861,48.2214563902861,49.9386132524429,0.676978439921523
2,58.2298484089551,56.2843468413281,58.2298484089551,57.6719539272682,0.844663275722676
2,59.8696299076029,57.9109080383512,59.8696299076029,59.2942440721651,0.908578482754152
2,53.4816335781102,51.5174405929333,53.4816335781102,52.8322209410782,0.785551833335657
2,57.6865510647918,55.67185975275,57.6865510647918,57.4199696509856,0.851418793777989
2,54.5662000673974,52.5702540303651,54.5662000673974,54.122092047884,0.695781515291512
2,55.2098954960221,53.2361696690889,55.2098954960221,54.8287285818242,0.777539563810179
2,52.1428424374707,50.1911309125265,52.1428424374707,51.8330573498805,0.719719161027201
2,51.2161521125453,49.178702704379,51.2161521125453,50.2744031987522,0.635376700349123
1,43.3983125213686,43.6872353505616,43.3983125213686,43.7475584634217,0.651202763838392
1,46.3192572248034,46.3032262462049,46.3192572248034,46.0448939067968,0.654720840820025
1,57.2346505973748,56.6621882532667,57.2346505973748,57.4004519617923,0.845241317239294
1,47.4520589178178,47.2721347431547,47.2721347431547,46.8598483798145,0.599858704689383
1,49.6035839246437,48.1445431404486,48.1445431404486,49.1832732918627,0.624125283885719
1,47.4890334029634,46.1681200958373,47.4890334029634,46.9121730566285,0.633035645108968
1,46.9862874566007,46.3145348504815,46.9862874566007,46.9536918858769,0.641469319242442
1,46.5852133393524,46.028973720858,46.5852133393524,46.5047587392061,0.700101419421025
1,45.6690504001755,46.0630038072685,45.6690504001755,45.7614414462163,0.658441691346592
1,51.9298167743221,50.6401797338847,51.9298167743221,50.9154811533416,0.77107390851599
1,54.3693592389853,53.5931971747945,54.3693592389853,54.2448201389736,0.787019609896456
1,51.7318009989277,50.3900295448818,51.7318009989277,51.2509136968726,0.647723719555652
1,47.7795426961576,47.4482324364349,47.4482324364349,47.5167507284014,0.672109271760093
1,52.4553315869469,51.5339902475153,52.4553315869469,51.7339534221284,0.613046768781224
1,47.4325585838659,47.527959895191,47.4325585838659,47.662005447307,0.800250664604652
1,48.6777456253531,47.8468692193886,47.8468692193886,48.4565347279368,0.653602971797202
1,57.6899717699719,57.5048808544278,57.6899717699719,56.7938547296851,0.850433778335336
1,51.1459547548879,50.2855431236146,50.2855431236146,50.6118538769094,0.64121800445714
1,47.823339217026,46.7719856053716,47.823339217026,47.2838227369981,0.63564004393954
1,57.2346505973748,56.6621882532667,57.2346505973748,57.4004519617923,0.845241317239294
2,49.5722181092599,47.6649548047645,49.5722181092599,48.8774461439,0.637391431431696
2,48.042951219089,46.155260687573,48.042951219089,47.2337017083867,0.719535717692936
2,50.7326208394687,48.8333434851276,48.8333434851276,50.3867860529423,0.762681975201374
2,45.7781576892077,43.7720241420335,45.7781576892077,45.0497805075532,0.621145938325634
2,53.7178423191438,51.8688002507141,53.7178423191438,53.9015466900656,0.736743668990331
2,51.5586031686861,49.6591349380983,51.5586031686861,50.478717172634,0.619101760477636
2,49.5855300194152,47.6364867236267,47.6364867236267,48.2533609232576,0.611014060672579
2,45.2971595073494,43.267036800373,45.2971595073494,44.5702771994271,0.45133696190993
2,49.4700432571487,47.5529922350658,49.4700432571487,48.7357868075758,0.630471584857548
2,42.8699108591491,40.8243923924598,42.8699108591491,42.8757685293538,0.506704974612099
2,45.0329879302175,43.0838108625098,45.0329879302175,45.0357117253801,0.606279963423856
2,48.1757292255983,46.1697998884949,48.1757292255983,46.9440064698803,0.606595113188387
2,51.5658255898847,49.7012803344395,51.5658255898847,50.9589633800393,0.712875362445473
2,49.0105169923645,47.0823991145407,49.0105169923645,48.6365914727293,0.733246751424664
2,52.6027032646096,50.7249250478192,52.6027032646096,51.7620376681367,0.639525124941257
2,51.6484436132811,49.7887167151712,51.6484436132811,51.7055551115368,0.821050601259175
2,54.4272789846944,52.5323768979124,54.4272789846944,54.2334013156301,0.860499006468389
2,48.1299280056486,46.2519975853632,46.2519975853632,47.6002888682377,0.755025700086738
