"SSIndex","OR1","OR0","OR","ORX","PS"
1,59.9906693024565,58.4209509312716,59.9906693024565,59.3028273761775,0.922985217152719
1,61.9027239674007,60.2922159619513,61.9027239674007,61.4791649188298,0.899150624344422
1,57.6440636302821,56.0743452590972,57.6440636302821,57.0595930186253,0.908715935434458
1,53.3614738579202,52.0972382344142,53.3614738579202,53.788956887559,0.893160126611431
1,63.9974753907356,62.3869673852862,63.9974753907356,62.3671332937597,0.889597739796253
1,56.0587417526397,54.8210562277327,56.0587417526397,55.7660428763149,0.922326485309599
1,51.8854499063991,50.5887690154744,51.8854499063991,51.7500979354895,0.875546863750946
1,64.0028706298933,62.6891194342687,64.0028706298933,62.4344625385996,0.874862755055459
1,49.6612367928696,48.2621454098416,49.6612367928696,49.4006282678497,0.756266377961175
1,60.371866367515,58.8021479963301,60.371866367515,59.7191546442402,0.895892926890594
1,58.6912918139143,56.6751506392184,58.6912918139143,57.9546805426163,0.874932786939438
1,61.1567225510709,59.8856484109355,61.1567225510709,59.8915495802949,0.95233802009014
1,51.2948327357852,49.9981518448605,51.2948327357852,50.9498376615617,0.844352880490767
1,56.2753075645499,55.037622039643,56.2753075645499,56.0691269017978,0.930540548500246
2,45.4375550376487,42.869299994274,45.4375550376487,43.6591324885145,0.687065074556173
2,55.3942497709795,52.2304721442721,55.3942497709795,55.3614750740085,0.809089450201005
2,46.4080714739089,44.2105744344752,44.2105744344752,45.8747717771068,0.701149932303862
2,45.7917454435471,42.9487943282898,45.7917454435471,44.9292585539075,0.736213199698893
2,49.8419742356449,48.0801856824328,49.8419742356449,49.4423741673567,0.746183627576157
2,54.5638283850474,51.7682754143005,54.5638283850474,54.0436321305133,0.768088795430613
2,51.1231391619403,47.9378422656977,51.1231391619403,49.7320034158197,0.720623243000271
2,53.7693272055789,50.3069518201303,53.7693272055789,53.251487858626,0.750044863914683
2,47.9856267667323,44.8958751647872,44.8958751647872,47.0418285864336,0.732802695289618
2,46.0494867616804,42.6360493560496,46.0494867616804,45.6448816747387,0.765517106462373
2,49.9579332941502,47.4132701764485,49.9579332941502,49.2087604855895,0.747845449515639
2,50.7815797023653,47.5111881330425,50.7815797023653,49.7080408802437,0.722945698514126
2,51.4465140670406,48.9135048408275,51.4465140670406,50.6797452225547,0.726889092275451
2,49.3775023113078,46.8533234974123,46.8533234974123,48.7852664504984,0.746771140429957
2,49.8927829060653,46.4159344687376,49.8927829060653,49.1057614979492,0.723087527696397
2,52.5506172118163,48.7516180272521,52.5506172118163,51.8820031981754,0.753015125194894
2,54.0917668114102,51.4205036293245,54.0917668114102,54.0326758612691,0.759494246478507
2,50.5429032847922,47.8107956946432,50.5429032847922,50.0273565597671,0.722021174743566
2,50.052538404477,47.4901351986456,50.052538404477,49.4813211618253,0.722651813028591
2,52.1486696360111,49.9097611368976,49.9097611368976,52.0331895060673,0.7290854349714
2,49.2221199503216,46.2557598303497,49.2221199503216,49.1106462284008,0.798363724115644
2,50.8471577658422,47.3946992197606,50.8471577658422,50.0838726563653,0.724022815354329
2,50.9315948300376,48.3077155493476,50.9315948300376,50.4530801997582,0.764064740354381
2,47.686615495861,45.2583979724942,47.686615495861,46.7813439617469,0.708747057941326
2,43.8969823298297,41.3425477737924,41.3425477737924,43.2706915860843,0.722583607172205
2,51.272064635162,49.4001368087918,51.272064635162,51.2208035155618,0.750221777712858
2,50.4175309387313,48.3551867483903,50.4175309387313,49.7356002945481,0.723398755301545
2,47.0717951946363,44.4622933419146,44.4622933419146,46.1009583760931,0.739794342631855
2,49.4005099314989,46.776604175066,49.4005099314989,48.6023857611385,0.717571233706302
2,48.0372349390948,44.4985125329257,48.0372349390948,47.0406064065642,0.720323103392564
2,50.0254548765149,46.1745775489518,50.0254548765149,49.2977657483768,0.750576426742712
2,47.5477830476801,44.7008103202335,44.7008103202335,47.5462780836246,0.736556800523061
2,50.7470939325043,47.5700291710438,47.5700291710438,49.8773585146306,0.769261769361215
2,47.4237799829815,44.9510979563412,47.4237799829815,46.7911116273512,0.740630634264088
2,46.7743702516446,43.9165126924388,43.9165126924388,45.9612931911042,0.740275458828417
2,51.1501478886485,47.3945869312308,51.1501478886485,49.9886329807574,0.732420220752966
2,45.2602155796279,42.7442758831595,45.2602155796279,45.0106656657698,0.750847471434916
2,48.6874703538835,45.5098009310328,45.5098009310328,47.5067898136037,0.717372729228055
2,43.0989315456586,40.2858927192202,43.0989315456586,42.0061480953645,0.739613925075126
2,44.3988563111865,41.3917316745551,41.3917316745551,43.6708094599985,0.836190603323395
2,47.614772090515,44.7005473230498,47.614772090515,46.9702401407773,0.740393880167321
2,44.7897572039754,41.3524120769521,44.7897572039754,43.8338096689213,0.738537150022975
2,47.3552509238658,44.3707090618162,47.3552509238658,46.9521597277859,0.76638033807975
2,50.0254548765149,46.1745775489518,50.0254548765149,49.2977657483768,0.750576426742712
1,49.2429562465868,47.6893094500746,49.2429562465868,48.4499953492144,0.505912228435331
1,52.0163361983874,50.7196553074627,52.0163361983874,51.8868048738613,0.888942235825125
1,50.9739919242459,49.3991179055871,49.3991179055871,50.4946217711821,0.708027773715378
1,52.4063894777048,51.03067714359,52.4063894777048,51.8310642233986,0.772108235763013
1,45.1521711808213,43.0708420184211,45.1521711808213,44.9201798517326,0.639577478712726
