"SSIndex","OR1","OR0","OR","ORX","PS"
1,59.7667655611394,57.8781639124054,59.7667655611394,59.5884401903152,0.926823773586022
1,64.949843051182,62.1398000395869,64.949843051182,63.639918885548,0.936845731916924
1,57.3055246484011,54.8137646633842,57.3055246484011,57.3530998102118,0.930538838358378
1,54.5839924695356,51.6701467632288,54.5839924695356,54.640545427482,0.904909133667497
1,62.9845608960471,61.0517664448473,62.9845608960471,63.5280828909908,0.95457537286101
1,56.5471913784481,53.2070509388113,56.5471913784481,56.0280324868858,0.926194791432387
1,52.1215006282971,50.0105594931038,52.1215006282971,51.5933031721494,0.833913356009959
1,63.8598805969525,61.4242147567766,63.8598805969525,63.485974171404,0.941060001014515
1,49.2106192287511,47.4801511654488,49.2106192287511,49.0984150395619,0.79044475706795
1,59.7158375674802,58.0154824557231,59.7158375674802,59.856679978223,0.927067567317679
1,58.7210309036683,56.809288934136,58.7210309036683,58.399997083753,0.867906641861976
1,59.8739563540625,58.0657751840215,59.8739563540625,60.2664852722107,0.930578439020658
1,49.9182401278373,47.5670164624991,49.9182401278373,49.7909575426208,0.847620105665171
1,56.4661473163985,53.7599644682747,56.4661473163985,56.3249594231252,0.929165780564553
1,42.7543786073659,41.1785485209776,42.7543786073659,42.3543571337017,0.70881573889821
1,52.5722550793286,50.5077448936458,52.5722550793286,52.7808053533672,0.865433655217512
1,45.4462019392399,43.8187181409616,43.8187181409616,45.0641324000501,0.657724608306684
1,43.0972396937128,40.8067600069569,43.0972396937128,42.9486989357052,0.839802603508577
1,50.0679031375428,47.9778126627164,50.0679031375428,49.8489561915226,0.829331787148379
1,53.4876468007618,51.6879607545855,53.4876468007618,52.9696889291209,0.764604679906591
1,48.6093643741163,47.3204074234177,48.6093643741163,48.7957466616316,0.788529029853037
1,52.7732675766307,50.650533683922,52.7732675766307,52.6759449651478,0.876220933460075
1,46.4779791022475,45.0015605938338,45.0015605938338,46.025462636418,0.724044058508082
1,46.8278534589763,44.5737885430462,46.8278534589763,47.2499080976939,0.87104807803455
1,48.2913868478066,46.114681266021,48.2913868478066,48.8935300730975,0.828049325321208
1,50.1741962697715,48.9101065650002,50.1741962697715,49.6831509507189,0.751928256109666
1,50.733282124816,49.255848524912,50.733282124816,50.3099109865037,0.74896153193555
1,47.8721091615907,45.6315888242467,45.6315888242467,48.4910347228686,0.828767652454788
1,47.153168444398,45.6764015537693,47.153168444398,46.6428968985384,0.671195906518006
1,50.7889810079366,48.8116534229541,50.7889810079366,50.6981897821921,0.810537273926098
1,54.5495522165629,52.2020190545059,54.5495522165629,54.1795321055352,0.846916884762924
1,49.6091808997053,48.1325432422909,49.6091808997053,49.580167430025,0.721327400685857
1,49.6040244646637,47.7216312738495,49.6040244646637,49.0967102427767,0.710016242050945
1,51.388631095686,49.7148350284637,49.7148350284637,51.5643518073235,0.814974750741055
1,49.9479953898779,47.4850515155201,49.9479953898779,50.3217277249474,0.8977365754456
1,47.2145200436068,45.8178661325573,47.2145200436068,47.3578412038127,0.675185149205418
2,50.7141691418517,48.7210463292578,50.7141691418517,50.8346968409748,0.632820438212049
2,49.4933154483917,49.7905489554475,49.4933154483917,49.4242108088897,0.59445050761147
2,42.9026955185807,42.4800322476145,42.4800322476145,42.3592891497504,0.535562349939883
2,51.2884983191223,49.7798111550572,51.2884983191223,51.118066157921,0.736347411657897
2,52.917259917664,51.1922542659078,52.917259917664,50.9017957282979,0.604027082933044
2,45.2613433318664,45.4099342048802,45.4099342048802,45.013102397966,0.643046726370357
2,50.6563853937982,48.9582183723474,50.6563853937982,49.0575641045004,0.623578114368663
2,45.7909739583992,45.0467434111944,45.7909739583992,45.4763332959855,0.603538741287926
2,52.4932124228054,50.2403938287561,52.4932124228054,51.4972940289279,0.748254767669879
2,48.8009692679146,49.150973176227,49.150973176227,48.8458016423366,0.61259801835969
2,47.9089049862219,46.4157485241575,46.4157485241575,47.2159680845779,0.699471826109066
2,45.624431598668,46.1774847950617,45.624431598668,45.5012338825538,0.663531471540033
