"SSIndex","OR1","OR0","OR","ORX","PS"
2,59.1286820733434,55.794964608269,59.1286820733434,58.181061073693,0.89582346407544
2,62.4358753976052,59.1300229689951,62.4358753976052,61.9427382691805,0.914618520731467
2,56.4001351588339,53.1074470417314,56.4001351588339,55.8047757621606,0.913055497503213
2,54.733038023301,51.4613367897293,54.733038023301,53.5078192845427,0.873462768529288
2,63.5304375454653,60.2288794045133,63.5304375454653,62.4610322368027,0.923243705965861
2,54.8664497298027,51.6815022901721,54.8664497298027,53.8288672926397,0.899201617779412
2,51.9061470476634,48.6805469085439,51.9061470476634,50.8894482563107,0.85552117247461
2,64.1337344790834,60.65359870666,64.1337344790834,62.4760402683098,0.931859084010561
2,49.8877390445512,46.5981772896492,49.8877390445512,47.6549299901365,0.784613298914996
2,59.8847406844283,56.5591061373777,59.8847406844283,59.0629140054974,0.902839441561658
2,58.9237544790475,55.8957738039306,58.9237544790475,58.6772242752148,0.811651064965842
2,60.3541642894922,57.0921448189389,60.3541642894922,58.8156594685418,0.931581032020897
2,50.77488793806,47.5826320847347,50.77488793806,49.371156203642,0.827662437351636
2,55.6275409376344,52.4110366097918,55.6275409376344,54.2655028367708,0.904402056809331
1,43.2029987675196,41.3951724286419,43.2029987675196,43.179286797768,0.537508511192501
1,54.2807242862228,51.8616050888251,54.2807242862228,53.7357277958645,0.802393579618948
1,46.669781067724,45.2486050040268,45.2486050040268,45.8443587982335,0.607160596897081
1,44.658908632347,41.999393366992,44.658908632347,43.9524549604889,0.711064013750662
1,50.451255229197,48.5246045481575,50.451255229197,49.7134398263903,0.786964221584209
1,53.3260689752498,51.2826544897739,53.3260689752498,52.9072022359209,0.788044237094422
1,49.4471824374086,47.6482850953407,49.4471824374086,48.3342336184,0.693180028033185
1,53.0672093293287,51.3211991222114,53.0672093293287,52.1282349100492,0.756187247328406
1,46.1447667598877,43.5608045444621,43.5608045444621,45.5281555830313,0.661225709624223
1,47.4937428951526,45.2641491972104,47.4937428951526,46.168548149695,0.795210642397456
1,48.4403831445247,46.6895963931629,48.4403831445247,48.1256369021144,0.741998474868781
1,49.7536902925245,47.8840478218863,49.7536902925245,48.8581273828508,0.728695288363013
1,52.0367401342134,50.1279474467936,52.0367401342134,51.3087936451397,0.737840080809284
1,48.1364534606465,46.3856667092847,46.3856667092847,47.8124388183884,0.72254832858008
1,48.2978879801322,45.7805498178262,48.2978879801322,47.5549627375046,0.66524670379511
1,52.8327934377329,50.6039305569757,52.8327934377329,51.9452919851863,0.765978209118931
1,51.8347305459251,50.0887203388078,51.8347305459251,51.929457569769,0.743613210664609
1,49.6977493946296,47.9517391875124,49.6977493946296,48.7741419304829,0.701957395262297
1,50.6872384434151,48.6664898729181,50.6872384434151,49.7413409479835,0.700903416351857
1,52.5273020697241,50.7812918626069,50.7812918626069,51.9841224640024,0.707564929958636
1,48.2200439217747,46.3592864766698,48.2200439217747,47.2152087391565,0.851275290658746
1,49.3538318747464,47.0102657272782,49.3538318747464,48.5872216671528,0.716038827289127
1,49.594193297834,47.8934709493979,49.594193297834,48.9290330335907,0.687228445517757
1,46.284087432071,44.8972536637963,46.284087432071,45.885283632099,0.678546206065356
1,43.7831274301126,41.7767236943869,41.7767236943869,42.5544274632186,0.69480989151602
1,51.6090115766959,49.8630013695786,51.6090115766959,51.2068054130539,0.78309553330351
1,51.2343888875389,49.3029302851403,51.2343888875389,50.3490580204292,0.704163439854557
1,46.1139233786677,44.1179326379895,44.1179326379895,45.4934685161732,0.733918652635561
1,49.1610445512917,47.0558139340554,49.1610445512917,48.262510770665,0.674257059870414
1,46.1899180477613,43.717911715413,46.1899180477613,45.2924664713721,0.663262010863716
1,49.8178127003951,47.9948981153992,49.8178127003951,49.1683490446382,0.759666407974526
1,45.5583425697731,44.1514889251787,44.1514889251787,45.1490862424029,0.696104936266975
1,49.7784024127934,47.3043355427197,47.3043355427197,48.9351381416576,0.72800051943741
1,46.9385790652796,45.1719948580235,46.9385790652796,46.3496352864494,0.718528285040434
1,45.6382364890126,42.9787212236576,42.9787212236576,44.8798751606238,0.743767604571393
1,51.3380354261863,49.9326568183835,51.3380354261863,50.4273800607053,0.710937893032273
1,45.1584746428561,43.0147017254405,45.1584746428561,44.1393307352956,0.779571130380547
1,46.5296609816676,44.2273055887063,44.2273055887063,45.4320871224756,0.702329134457047
1,41.9356343535465,39.6799055530536,41.9356343535465,41.1706507864766,0.668256128797105
1,42.2534823276238,40.3262627513746,40.3262627513746,41.69081594498,0.826889563479656
1,46.71716882318,44.3028575471414,46.71716882318,45.9139105107017,0.741548949019513
1,42.5861057812519,39.9149455125679,42.5861057812519,41.9661858810369,0.709012254107064
1,46.5847853502765,43.9232095471961,46.5847853502765,45.8103750673954,0.787343447684486
1,49.8178127003951,47.9948981153992,49.8178127003951,49.1683490446382,0.759666407974526
2,48.7596501192397,45.4599817982906,48.7596501192397,47.4534236735267,0.654130592502544
2,52.0426758956923,48.8164104342785,52.0426758956923,51.3339443177624,0.861506841798243
2,50.5217800089105,47.1884730722678,47.1884730722678,48.9721544760551,0.799186444647718
